th,diffh1,xdiffh1,tdiffh1,diffh2,xdiffh2,tdiffh2,diffh3,xdiffh3,tdiffh3,diffh4,xdiffh4,tdiffh4,diffh5,xdiffh5,tdiffh5,ta,diffa1,xdiffa1,tdiffa1,diffa2,xdiffa2,tdiffa2,diffa3,xdiffa3,tdiffa3,diffa4,xdiffa4,tdiffa4,diffa5,xdiffa5,tdiffa5,hs,as
1,3,3.0999999999999996,10,0,4.000000000000002,16,2,0.7000000000000002,2,-1,-0.0,7,2,0.8999999999999995,9,11,-1,-0.9000000000000004,-2,1,0.2999999999999998,-9,-1,0.20000000000000018,-1,3,3.5,6,1,2.6999999999999997,-13,0,0
16,-3,-10.5,1,3,4.0,-3,0,-2.3,-4,-3,-3.5,-6,1,0.09999999999999964,-9,3,2,1.3000000000000007,10,4,2.4000000000000004,5,0,2.5999999999999988,8,2,0.5,11,3,8.0,7,3,2
5,-2,-1.9,-1,-1,-0.2999999999999998,9,3,1.4000000000000004,3,-2,-6.1000000000000005,8,1,0.8999999999999995,12,12,-3,-3.0999999999999996,-10,1,-0.8999999999999995,-11,0,-2.5999999999999988,-8,0,-0.6999999999999993,-7,0,-4.7,-1,1,0
8,1,0.9000000000000004,2,0,-1.0999999999999996,6,-1,-2.5999999999999996,6,0,0.6999999999999993,7,0,3.4000000000000004,5,13,-1,2.2,-8,-4,-2.4000000000000004,-5,0,2.3,4,1,-2.200000000000001,-1,0,4.7,1,3,2
4,1,-2.2,8,-1,0.8999999999999995,11,-1,2.7,15,2,0.5999999999999996,11,-1,-2.6999999999999997,13,15,-2,-1.3000000000000007,-10,-3,-4.0,3,1,2.5999999999999996,-6,-1,2.200000000000001,1,-2,-0.8999999999999995,-9,1,1
18,1,1.2999999999999998,-9,-2,2.8000000000000007,-14,1,-3.4000000000000004,-7,-1,-0.6000000000000014,-9,-3,-3.7,-13,17,-1,3.2999999999999994,-10,0,-4.000000000000002,-16,1,-2.7,-15,-2,-0.5,-11,-1,-0.8999999999999995,-12,2,3
10,2,4.699999999999999,-6,0,1.2999999999999998,-6,-1,3.4000000000000004,7,2,6.1000000000000005,-8,0,-3.4000000000000004,-5,2,2,1.9,1,2,-2.8000000000000007,14,-2,-0.7000000000000002,-2,0,2.4000000000000004,3,2,3.400000000000001,6,1,0
6,1,-3.2999999999999994,10,0,-1.2999999999999998,6,0,-0.6999999999999993,9,0,-2.4000000000000004,-3,3,3.7,13,9,-1,-1.2999999999999998,9,-1,-2.0999999999999996,-1,-3,-1.4000000000000004,-3,1,0.0,-7,-1,-0.09999999999999964,9,0,0
5,-1,-1.0000000000000009,13,2,1.3000000000000007,10,4,2.4000000000000004,5,0,2.5999999999999988,8,2,0.5,11,7,1,-2.0,5,1,0.9000000000000004,2,0,-1.0999999999999996,6,-1,-2.5999999999999996,6,0,0.6999999999999993,7,4,0
10,0,1.1999999999999993,-3,-1,-1.2999999999999998,9,-1,-2.0999999999999996,-1,-3,-1.4000000000000004,-3,1,0.0,-7,2,-1,-0.7999999999999998,8,2,1.9,1,2,-2.8000000000000007,14,-2,-0.7000000000000002,-2,0,2.4000000000000004,3,0,3
15,-1,2.0,-5,-1,2.2,-8,-4,-2.4000000000000004,-5,0,2.3,4,1,-2.200000000000001,-1,1,0,4.8,10,3,3.0999999999999996,10,0,4.000000000000002,16,2,0.7000000000000002,2,-1,-0.0,7,1,1
11,0,-4.8,-10,-1,-0.9000000000000004,-2,1,0.2999999999999998,-9,-1,0.20000000000000018,-1,3,3.5,6,6,0,-1.1999999999999993,3,1,-3.2999999999999994,10,0,-1.2999999999999998,6,0,-0.6999999999999993,9,0,-2.4000000000000004,-3,1,0
12,1,-6.1,-7,3,10.5,-1,0,1.0999999999999996,-6,0,0.6999999999999993,-9,-2,-0.5999999999999996,-11,18,-1,1.8000000000000003,-1,1,1.2999999999999998,-9,-2,2.8000000000000007,-14,1,-3.4000000000000004,-7,-1,-0.6000000000000014,-9,3,1
17,1,-1.8000000000000003,1,-1,3.2999999999999994,-10,0,-4.000000000000002,-16,1,-2.7,-15,-2,-0.5,-11,9,1,0.7999999999999998,-8,2,4.699999999999999,-6,0,1.2999999999999998,-6,-1,3.4000000000000004,7,2,6.1000000000000005,-8,1,4
13,-1,0.09999999999999964,-7,-3,-3.0999999999999996,-10,1,-0.8999999999999995,-11,0,-2.5999999999999988,-8,0,-0.6999999999999993,-7,8,-1,6.1,7,-2,-4.699999999999999,6,1,2.0999999999999996,1,1,-0.20000000000000018,1,1,0.6000000000000014,9,0,1
16,1,1.0000000000000009,-13,-3,-10.5,1,3,4.0,-3,0,-2.3,-4,-3,-3.5,-6,3,0,1.6999999999999997,11,1,-2.2,8,-1,0.8999999999999995,11,-1,2.7,15,2,0.5999999999999996,11,4,2
14,0,-1.6999999999999997,-11,-2,-1.3000000000000007,-10,-3,-4.0,3,1,2.5999999999999996,-6,-1,2.200000000000001,1,4,1,-0.09999999999999964,7,-2,-1.9,-1,-1,-0.2999999999999998,9,3,1.4000000000000004,3,-2,-6.1000000000000005,8,1,1
7,-2,-4.699999999999999,6,1,2.0999999999999996,1,1,-0.20000000000000018,1,1,0.6000000000000014,9,-2,-3.400000000000001,-6,14,3,10.5,-1,0,1.0999999999999996,-6,0,0.6999999999999993,-9,-2,-0.5999999999999996,-11,-3,-8.0,-7,0,1
9,3,4.699999999999999,8,1,0.7999999999999998,-8,2,4.699999999999999,-6,0,1.2999999999999998,-6,-1,3.4000000000000004,7,12,-3,-2.4,-8,0,1.1999999999999993,-3,-1,-1.2999999999999998,9,-1,-2.0999999999999996,-1,-3,-1.4000000000000004,-3,3,0
1,0,0.10000000000000053,14,0,4.8,10,3,3.0999999999999996,10,0,4.000000000000002,16,2,0.7000000000000002,2,11,2,7.7,6,1,-6.1,-7,3,10.5,-1,0,1.0999999999999996,-6,0,0.6999999999999993,-9,2,0
6,-1,-8.799999999999999,5,0,-1.1999999999999993,3,1,-3.2999999999999994,10,0,-1.2999999999999998,6,0,-0.6999999999999993,9,15,-1,-1.0999999999999996,-5,-1,0.09999999999999964,-7,-3,-3.0999999999999996,-10,1,-0.8999999999999995,-11,0,-2.5999999999999988,-8,2,1
7,1,1.0999999999999996,5,-1,6.1,7,-2,-4.699999999999999,6,1,2.0999999999999996,1,1,-0.20000000000000018,1,14,0,4.1000000000000005,-10,0,-1.6999999999999997,-11,-2,-1.3000000000000007,-10,-3,-4.0,3,1,2.5999999999999996,-6,4,0
4,0,-4.1000000000000005,10,1,-0.09999999999999964,7,-2,-1.9,-1,-1,-0.2999999999999998,9,3,1.4000000000000004,3,16,0,-0.10000000000000053,-14,-1,2.0,-5,-1,2.2,-8,-4,-2.4000000000000004,-5,0,2.3,4,3,0
8,-4,-4.200000000000001,-2,1,-2.0,5,1,0.9000000000000004,2,0,-1.0999999999999996,6,-1,-2.5999999999999996,6,13,2,3.9000000000000004,-13,1,1.0000000000000009,-13,-3,-10.5,1,3,4.0,-3,0,-2.3,-4,1,1
5,-2,-3.9000000000000004,13,0,1.6999999999999997,11,1,-2.2,8,-1,0.8999999999999995,11,-1,2.7,15,3,4,4.200000000000001,2,-1,-1.0000000000000009,13,2,1.3000000000000007,10,4,2.4000000000000004,5,0,2.5999999999999988,8,1,3
2,3,2.4,8,-1,-0.7999999999999998,8,2,1.9,1,2,-2.8000000000000007,14,-2,-0.7000000000000002,-2,17,-3,-4.699999999999999,-8,1,-1.8000000000000003,1,-1,3.2999999999999994,-10,0,-4.000000000000002,-16,1,-2.7,-15,4,2
18,-2,-7.7,-6,-1,1.8000000000000003,-1,1,1.2999999999999998,-9,-2,2.8000000000000007,-14,1,-3.4000000000000004,-7,10,1,8.799999999999999,-5,0,-4.8,-10,-1,-0.9000000000000004,-2,1,0.2999999999999998,-9,-1,0.20000000000000018,-1,2,1
15,-1,2.3,-9,-1,-1.0999999999999996,-5,-1,0.09999999999999964,-7,-3,-3.0999999999999996,-10,1,-0.8999999999999995,-11,18,1,4.5,-8,-2,-7.7,-6,-1,1.8000000000000003,-1,1,1.2999999999999998,-9,-2,2.8000000000000007,-14,2,1
3,2,2.9000000000000004,2,4,4.200000000000001,2,-1,-1.0000000000000009,13,2,1.3000000000000007,10,4,2.4000000000000004,5,1,2,9.8,10,0,0.10000000000000053,14,0,4.8,10,3,3.0999999999999996,10,0,4.000000000000002,16,1,3
13,0,-3.3000000000000007,-5,2,3.9000000000000004,-13,1,1.0000000000000009,-13,-3,-10.5,1,3,4.0,-3,6,1,-2.3,9,-1,-8.799999999999999,5,0,-1.1999999999999993,3,1,-3.2999999999999994,10,0,-1.2999999999999998,6,1,0
9,0,3.3000000000000007,5,-4,-4.200000000000001,-2,1,-2.0,5,1,0.9000000000000004,2,0,-1.0999999999999996,6,5,-2,-2.9000000000000004,-2,-2,-3.9000000000000004,13,0,1.6999999999999997,11,1,-2.2,8,-1,0.8999999999999995,11,1,2
16,-3,-1.0,-12,0,-0.10000000000000053,-14,-1,2.0,-5,-1,2.2,-8,-4,-2.4000000000000004,-5,7,4,3.3000000000000003,7,1,1.0999999999999996,5,-1,6.1,7,-2,-4.699999999999999,6,1,2.0999999999999996,1,1,1
10,-1,-4.5,8,1,8.799999999999999,-5,0,-4.8,-10,-1,-0.9000000000000004,-2,1,0.2999999999999998,-9,8,3,6.5,3,3,4.699999999999999,8,1,0.7999999999999998,-8,2,4.699999999999999,-6,0,1.2999999999999998,-6,1,1
11,-2,-9.8,-10,2,7.7,6,1,-6.1,-7,3,10.5,-1,0,1.0999999999999996,-6,4,3,1.0,12,0,-4.1000000000000005,10,1,-0.09999999999999964,7,-2,-1.9,-1,-1,-0.2999999999999998,9,0,1
12,-3,-6.5,-3,-3,-2.4,-8,0,1.1999999999999993,-3,-1,-1.2999999999999998,9,-1,-2.0999999999999996,-1,17,-2,-2.8999999999999995,-15,-3,-4.699999999999999,-8,1,-1.8000000000000003,1,-1,3.2999999999999994,-10,0,-4.000000000000002,-16,0,2
14,-4,-3.3000000000000003,-7,0,4.1000000000000005,-10,0,-1.6999999999999997,-11,-2,-1.3000000000000007,-10,-3,-4.0,3,2,2,2.8999999999999995,15,3,2.4,8,-1,-0.7999999999999998,8,2,1.9,1,2,-2.8000000000000007,14,2,2
1,2,-1.0999999999999996,2,2,9.8,10,0,0.10000000000000053,14,0,4.8,10,3,3.0999999999999996,10,11,1,4.400000000000001,-7,0,-3.3000000000000007,-5,2,3.9000000000000004,-13,1,1.0000000000000009,-13,-3,-10.5,1,1,0
13,-2,6.5,5,-3,-6.5,-3,-3,-2.4,-8,0,1.1999999999999993,-3,-1,-1.2999999999999998,9,16,0,1.200000000000001,-9,-3,-1.0,-12,0,-0.10000000000000053,-14,-1,2.0,-5,-1,2.2,-8,0,0
3,1,1.9999999999999996,7,3,1.0,12,0,-4.1000000000000005,10,1,-0.09999999999999964,7,-2,-1.9,-1,4,-2,1.0999999999999996,-2,2,2.9000000000000004,2,4,4.200000000000001,2,-1,-1.0000000000000009,13,2,1.3000000000000007,10,3,1
2,0,2.8,12,2,2.8999999999999995,15,3,2.4,8,-1,-0.7999999999999998,8,2,1.9,1,14,1,0.7999999999999998,3,-1,2.3,-9,-1,-1.0999999999999996,-5,-1,0.09999999999999964,-7,-3,-3.0999999999999996,-10,3,0
18,-1,-0.7999999999999998,-3,1,4.5,-8,-2,-7.7,-6,-1,1.8000000000000003,-1,1,1.2999999999999998,-9,9,-1,0.29999999999999893,-4,0,3.3000000000000007,5,-4,-4.200000000000001,-2,1,-2.0,5,1,0.9000000000000004,2,2,0
8,0,-3.299999999999999,2,3,6.5,3,3,4.699999999999999,8,1,0.7999999999999998,-8,2,4.699999999999999,-6,12,-1,-1.9999999999999996,-7,-2,-9.8,-10,2,7.7,6,1,-6.1,-7,3,10.5,-1,5,0
17,2,-6.5,-5,-2,-2.8999999999999995,-15,-3,-4.699999999999999,-8,1,-1.8000000000000003,1,-1,3.2999999999999994,-10,10,0,3.299999999999999,-2,-1,-4.5,8,1,8.799999999999999,-5,0,-4.8,-10,-1,-0.9000000000000004,-2,1,0
7,-1,-4.400000000000001,7,1,-2.3,9,-1,-8.799999999999999,5,0,-1.1999999999999993,3,1,-3.2999999999999994,10,15,0,-2.8,-12,-4,-3.3000000000000003,-7,0,4.1000000000000005,-10,0,-1.6999999999999997,-11,-2,-1.3000000000000007,-10,1,3
6,0,-1.200000000000001,9,4,3.3000000000000003,7,1,1.0999999999999996,5,-1,6.1,7,-2,-4.699999999999999,6,5,1,-0.29999999999999893,4,-2,-2.9000000000000004,-2,-2,-3.9000000000000004,13,0,1.6999999999999997,11,1,-2.2,8,2,4
11,-1,-7.6,-10,1,4.400000000000001,-7,0,-3.3000000000000007,-5,2,3.9000000000000004,-13,1,1.0000000000000009,-13,3,2,0.4999999999999991,1,1,1.9999999999999996,7,3,1.0,12,0,-4.1000000000000005,10,1,-0.09999999999999964,7,4,0
5,-2,-0.4999999999999991,-1,-2,1.0999999999999996,-2,2,2.9000000000000004,2,4,4.200000000000001,2,-1,-1.0000000000000009,13,7,-2,-1.7000000000000002,-1,0,-1.200000000000001,9,4,3.3000000000000003,7,1,1.0999999999999996,5,-1,6.1,7,6,0
9,-2,-3.8000000000000007,9,-1,0.29999999999999893,-4,0,3.3000000000000007,5,-4,-4.200000000000001,-2,1,-2.0,5,1,1,7.6,10,2,-1.0999999999999996,2,2,9.8,10,0,0.10000000000000053,14,0,4.8,10,1,0
17,0,2.1,-3,0,1.200000000000001,-9,-3,-1.0,-12,0,-0.10000000000000053,-14,-1,2.0,-5,8,-2,-3.5,8,-1,-4.400000000000001,7,1,-2.3,9,-1,-8.799999999999999,5,0,-1.1999999999999993,3,2,1
10,-1,-2.2,7,0,3.299999999999999,-2,-1,-4.5,8,1,8.799999999999999,-5,0,-4.8,-10,12,0,-2.1,3,-2,6.5,5,-3,-6.5,-3,-3,-2.4,-8,0,1.1999999999999993,-3,2,1
14,2,3.5,-8,0,-2.8,-12,-4,-3.3000000000000003,-7,0,4.1000000000000005,-10,0,-1.6999999999999997,-11,18,2,3.8000000000000007,-9,-1,-0.7999999999999998,-3,1,4.5,-8,-2,-7.7,-6,-1,1.8000000000000003,-1,1,1
15,-3,-4.8999999999999995,-12,1,0.7999999999999998,3,-1,2.3,-9,-1,-1.0999999999999996,-5,-1,0.09999999999999964,-7,6,5,5.9,4,0,-3.299999999999999,2,3,6.5,3,3,4.699999999999999,8,1,0.7999999999999998,-8,1,2
4,2,1.7000000000000002,1,1,-0.29999999999999893,4,-2,-2.9000000000000004,-2,-2,-3.9000000000000004,13,0,1.6999999999999997,11,2,3,4.8999999999999995,12,0,2.8,12,2,2.8999999999999995,15,3,2.4,8,-1,-0.7999999999999998,8,0,1
13,-5,-5.9,-4,-1,-1.9999999999999996,-7,-2,-9.8,-10,2,7.7,6,1,-6.1,-7,16,1,2.2,-7,2,-6.5,-5,-2,-2.8999999999999995,-15,-3,-4.699999999999999,-8,1,-1.8000000000000003,1,1,2
18,0,-2.3999999999999986,-4,2,3.8000000000000007,-9,-1,-0.7999999999999998,-3,1,4.5,-8,-2,-7.7,-6,14,1,3.2,-9,0,2.1,-3,0,1.200000000000001,-9,-3,-1.0,-12,0,-0.10000000000000053,-14,0,1
1,-1,1.5999999999999996,8,1,7.6,10,2,-1.0999999999999996,2,2,9.8,10,0,0.10000000000000053,14,5,-1,-1.8000000000000007,-2,2,1.7000000000000002,1,1,-0.29999999999999893,4,-2,-2.9000000000000004,-2,-2,-3.9000000000000004,13,1,1
15,-1,-1.2999999999999998,-2,0,-2.1,3,-2,6.5,5,-3,-6.5,-3,-3,-2.4,-8,16,-1,-2.799999999999999,3,-5,-5.9,-4,-1,-1.9999999999999996,-7,-2,-9.8,-10,2,7.7,6,2,1
7,-1,-3.2,9,-2,-3.5,8,-1,-4.400000000000001,7,1,-2.3,9,-1,-8.799999999999999,5,4,6,2.8999999999999995,2,-2,-0.4999999999999991,-1,-2,1.0999999999999996,-2,2,2.9000000000000004,2,4,4.200000000000001,2,1,2
8,-6,-2.8999999999999995,-2,-2,-1.7000000000000002,-1,0,-1.200000000000001,9,4,3.3000000000000003,7,1,1.0999999999999996,5,11,4,-0.7000000000000002,-8,-1,-7.6,-10,1,4.400000000000001,-7,0,-3.3000000000000007,-5,2,3.9000000000000004,-13,6,2
3,-4,0.7000000000000002,8,2,0.4999999999999991,1,1,1.9999999999999996,7,3,1.0,12,0,-4.1000000000000005,10,9,1,-1.5999999999999996,-8,-2,-3.8000000000000007,9,-1,0.29999999999999893,-4,0,3.3000000000000007,5,-4,-4.200000000000001,-2,2,0
6,1,-0.20000000000000018,9,5,5.9,4,0,-3.299999999999999,2,3,6.5,3,3,4.699999999999999,8,12,0,2.3999999999999986,4,2,3.5,-8,0,-2.8,-12,-4,-3.3000000000000003,-7,0,4.1000000000000005,-10,1,3
2,1,1.8000000000000007,2,3,4.8999999999999995,12,0,2.8,12,2,2.8999999999999995,15,3,2.4,8,10,1,1.2999999999999998,2,-1,-2.2,7,0,3.299999999999999,-2,-1,-4.5,8,1,8.799999999999999,-5,2,0
13,1,2.799999999999999,-3,1,2.2,-7,2,-6.5,-5,-2,-2.8999999999999995,-15,-3,-4.699999999999999,-8,17,-1,0.20000000000000018,-9,-3,-4.8999999999999995,-12,1,0.7999999999999998,3,-1,2.3,-9,-1,-1.0999999999999996,-5,1,1
16,-1,-1.2999999999999998,-1,-1,-2.799999999999999,3,-5,-5.9,-4,-1,-1.9999999999999996,-7,-2,-9.8,-10,10,-2,-3.3000000000000007,-8,1,1.2999999999999998,2,-1,-2.2,7,0,3.299999999999999,-2,-1,-4.5,8,0,2
4,1,0.7000000000000002,3,6,2.8999999999999995,2,-2,-0.4999999999999991,-1,-2,1.0999999999999996,-2,2,2.9000000000000004,2,18,-1,-0.40000000000000036,-4,0,-2.3999999999999986,-4,2,3.8000000000000007,-9,-1,-0.7999999999999998,-3,1,4.5,-8,1,0
1,0,2.6999999999999997,4,-1,1.5999999999999996,8,1,7.6,10,2,-1.0999999999999996,2,2,9.8,10,3,2,-0.2999999999999998,6,-4,0.7000000000000002,8,2,0.4999999999999991,1,1,1.9999999999999996,7,3,1.0,12,4,1
9,-2,0.2999999999999998,-6,1,-1.5999999999999996,-8,-2,-3.8000000000000007,9,-1,0.29999999999999893,-4,0,3.3000000000000007,5,7,4,3.9000000000000004,3,-6,-2.8999999999999995,-2,-2,-1.7000000000000002,-1,0,-1.200000000000001,9,4,3.3000000000000003,7,0,0
13,1,0.40000000000000036,4,1,3.2,-9,0,2.1,-3,0,1.200000000000001,-9,-3,-1.0,-12,2,2,3.3000000000000007,8,1,1.8000000000000007,2,3,4.8999999999999995,12,0,2.8,12,2,2.8999999999999995,15,0,1
5,0,-2.6999999999999997,-4,-1,-1.8000000000000007,-2,2,1.7000000000000002,1,1,-0.29999999999999893,4,-2,-2.9000000000000004,-2,8,-1,-0.7000000000000002,-3,-1,-3.2,9,-2,-3.5,8,-1,-4.400000000000001,7,1,-2.3,9,1,1
12,2,1.7999999999999998,-6,0,2.3999999999999986,4,2,3.5,-8,0,-2.8,-12,-4,-3.3000000000000003,-7,15,0,0.20000000000000018,4,1,2.799999999999999,-3,1,2.2,-7,2,-6.5,-5,-2,-2.8999999999999995,-15,1,1
11,-4,-3.9000000000000004,-3,4,-0.7000000000000002,-8,-1,-7.6,-10,1,4.400000000000001,-7,0,-3.3000000000000007,-5,6,-2,-1.7999999999999998,6,1,-0.20000000000000018,9,5,5.9,4,0,-3.299999999999999,2,3,6.5,3,1,0
17,0,-0.20000000000000018,-4,-1,0.20000000000000018,-9,-3,-4.8999999999999995,-12,1,0.7999999999999998,3,-1,2.3,-9,14,1,1.2999999999999998,1,-1,-1.2999999999999998,-2,0,-2.1,3,-2,6.5,5,-3,-6.5,-3,1,1
13,0,-9.6,3,1,1.2999999999999998,1,-1,-1.2999999999999998,-2,0,-2.1,3,-2,6.5,5,12,0,8.7,3,2,1.7999999999999998,-6,0,2.3999999999999986,4,2,3.5,-8,0,-2.8,-12,1,1
8,0,-2.8,-3,-1,-0.7000000000000002,-3,-1,-3.2,9,-2,-3.5,8,-1,-4.400000000000001,7,9,0,2.000000000000001,-2,-2,0.2999999999999998,-6,1,-1.5999999999999996,-8,-2,-3.8000000000000007,9,-1,0.29999999999999893,-4,3,2
7,0,-2.000000000000001,2,4,3.9000000000000004,3,-6,-2.8999999999999995,-2,-2,-1.7000000000000002,-1,0,-1.200000000000001,9,1,3,4.300000000000001,2,0,2.6999999999999997,4,-1,1.5999999999999996,8,1,7.6,10,2,-1.0999999999999996,2,1,1
4,-3,-4.300000000000001,-2,2,-0.2999999999999998,6,-4,0.7000000000000002,8,2,0.4999999999999991,1,1,1.9999999999999996,7,5,0,2.8,3,0,-2.6999999999999997,-4,-1,-1.8000000000000007,-2,2,1.7000000000000002,1,1,-0.29999999999999893,4,2,0
6,-1,0.29999999999999893,5,-2,-1.7999999999999998,6,1,-0.20000000000000018,9,5,5.9,4,0,-3.299999999999999,2,3,1,3.5999999999999996,14,1,0.7000000000000002,3,6,2.8999999999999995,2,-2,-0.4999999999999991,-1,-2,1.0999999999999996,-2,1,1
10,2,-1.5,6,-2,-3.3000000000000007,-8,1,1.2999999999999998,2,-1,-2.2,7,0,3.299999999999999,-2,16,0,9.6,-3,0,-0.20000000000000018,-4,-1,0.20000000000000018,-9,-3,-4.8999999999999995,-12,1,0.7999999999999998,3,1,0
15,0,-8.7,-3,0,0.20000000000000018,4,1,2.799999999999999,-3,1,2.2,-7,2,-6.5,-5,14,-1,-1.1999999999999997,-11,1,0.40000000000000036,4,1,3.2,-9,0,2.1,-3,0,1.200000000000001,-9,2,4
2,1,1.1999999999999997,11,2,3.3000000000000007,8,1,1.8000000000000007,2,3,4.8999999999999995,12,0,2.8,12,17,-2,1.5,-6,-1,-1.2999999999999998,-1,-1,-2.799999999999999,3,-5,-5.9,-4,-1,-1.9999999999999996,-7,2,1
18,-1,-3.5999999999999996,-14,-1,-0.40000000000000036,-4,0,-2.3999999999999986,-4,2,3.8000000000000007,-9,-1,-0.7999999999999998,-3,11,1,-0.29999999999999893,-5,-4,-3.9000000000000004,-3,4,-0.7000000000000002,-8,-1,-7.6,-10,1,4.400000000000001,-7,5,1
5,-2,-7.2,-1,0,2.8,3,0,-2.6999999999999997,-4,-1,-1.8000000000000007,-2,2,1.7000000000000002,1,18,4,3.4000000000000004,-7,-1,-3.5999999999999996,-14,-1,-0.40000000000000036,-4,0,-2.3999999999999986,-4,2,3.8000000000000007,-9,1,0
11,-4,-3.4000000000000004,7,1,-0.29999999999999893,-5,-4,-3.9000000000000004,-3,4,-0.7000000000000002,-8,-1,-7.6,-10,15,-2,-2.0,-1,0,-8.7,-3,0,0.20000000000000018,4,1,2.799999999999999,-3,1,2.2,-7,1,3
7,0,-2.9000000000000004,-6,0,-2.000000000000001,2,4,3.9000000000000004,3,-6,-2.8999999999999995,-2,-2,-1.7000000000000002,-1,3,2,7.2,1,-3,-4.300000000000001,-2,2,-0.2999999999999998,6,-4,0.7000000000000002,8,2,0.4999999999999991,1,0,0
10,-1,0.8000000000000007,-1,0,2.000000000000001,-2,-2,0.2999999999999998,-6,1,-1.5999999999999996,-8,-2,-3.8000000000000007,9,14,0,0.20000000000000018,-1,0,-9.6,3,1,1.2999999999999998,1,-1,-1.2999999999999998,-2,0,-2.1,3,1,0
12,2,2.0,1,-1,-1.1999999999999997,-11,1,0.40000000000000036,4,1,3.2,-9,0,2.1,-3,6,0,2.7,-3,-1,0.29999999999999893,5,-2,-1.7999999999999998,6,1,-0.20000000000000018,9,5,5.9,4,0,2
13,0,-0.20000000000000018,1,0,8.7,3,2,1.7999999999999998,-6,0,2.3999999999999986,4,2,3.5,-8,9,1,2.3,6,2,-1.5,6,-2,-3.3000000000000007,-8,1,1.2999999999999998,2,-1,-2.2,7,1,1
16,-1,-2.3,-6,0,9.6,-3,0,-0.20000000000000018,-4,-1,0.20000000000000018,-9,-3,-4.8999999999999995,-12,17,-1,-4.7,-15,-2,1.5,-6,-1,-1.2999999999999998,-1,-1,-2.799999999999999,3,-5,-5.9,-4,2,2
4,0,-2.7,3,1,3.5999999999999996,14,1,0.7000000000000002,3,6,2.8999999999999995,2,-2,-0.4999999999999991,-1,2,1,4.7,15,1,1.1999999999999997,11,2,3.3000000000000007,8,1,1.8000000000000007,2,3,4.8999999999999995,12,5,1
1,0,2.9000000000000004,6,3,4.300000000000001,2,0,2.6999999999999997,4,-1,1.5999999999999996,8,1,7.6,10,8,1,-0.8000000000000007,1,0,-2.8,-3,-1,-0.7000000000000002,-3,-1,-3.2,9,-2,-3.5,8,3,0
8,-3,-5.4,-7,1,-0.8000000000000007,1,0,-2.8,-3,-1,-0.7000000000000002,-3,-1,-3.2,9,4,0,0.7999999999999998,4,2,7.2,1,-3,-4.300000000000001,-2,2,-0.2999999999999998,6,-4,0.7000000000000002,8,1,3
15,-1,1.1999999999999993,-4,0,0.20000000000000018,-1,0,-9.6,3,1,1.2999999999999998,1,-1,-1.2999999999999998,-2,3,4,0.19999999999999973,-2,0,-2.7,3,1,3.5999999999999996,14,1,0.7000000000000002,3,6,2.8999999999999995,2,1,1
2,-4,-0.19999999999999973,2,1,4.7,15,1,1.1999999999999997,11,2,3.3000000000000007,8,1,1.8000000000000007,2,9,1,-1.1999999999999993,4,-1,0.8000000000000007,-1,0,2.000000000000001,-2,-2,0.2999999999999998,-6,1,-1.5999999999999996,-8,2,1
18,-1,-0.09999999999999964,-13,4,3.4000000000000004,-7,-1,-3.5999999999999996,-14,-1,-0.40000000000000036,-4,0,-2.3999999999999986,-4,1,3,5.4,7,0,2.9000000000000004,6,3,4.300000000000001,2,0,2.6999999999999997,4,-1,1.5999999999999996,8,1,0
10,0,-1.4000000000000004,4,1,2.3,6,2,-1.5,6,-2,-3.3000000000000007,-8,1,1.2999999999999998,2,13,-2,-3.6999999999999997,-6,2,2.0,1,-1,-1.1999999999999997,-11,1,0.40000000000000036,4,1,3.2,-9,0,1
17,0,4.4,-1,-1,-4.7,-15,-2,1.5,-6,-1,-1.2999999999999998,-1,-1,-2.799999999999999,3,11,0,1.4000000000000004,-4,0,-0.20000000000000018,1,0,8.7,3,2,1.7999999999999998,-6,0,2.3999999999999986,4,1,3
14,2,5.4,-4,-2,-2.0,-1,0,-8.7,-3,0,0.20000000000000018,4,1,2.799999999999999,-3,7,0,-0.7999999999999998,-4,0,-2.9000000000000004,-6,0,-2.000000000000001,2,4,3.9000000000000004,3,-6,-2.8999999999999995,-2,3,0
6,2,3.6999999999999997,6,0,2.7,-3,-1,0.29999999999999893,5,-2,-1.7999999999999998,6,1,-0.20000000000000018,9,5,1,0.09999999999999964,13,-2,-7.2,-1,0,2.8,3,0,-2.6999999999999997,-4,-1,-1.8000000000000007,-2,0,0
16,0,-4.4,1,-1,-2.3,-6,0,9.6,-3,0,-0.20000000000000018,-4,-1,0.20000000000000018,-9,12,-2,-5.4,4,-4,-3.4000000000000004,7,1,-0.29999999999999893,-5,-4,-3.9000000000000004,-3,4,-0.7000000000000002,-8,4,1
12,1,-0.9999999999999996,-3,-2,-3.6999999999999997,-6,2,2.0,1,-1,-1.1999999999999997,-11,1,0.40000000000000036,4,18,-2,-2.1,-6,0,4.4,-1,-1,-4.7,-15,-2,1.5,-6,-1,-1.2999999999999998,-1,2,0
11,2,2.1,6,0,1.4000000000000004,-4,0,-0.20000000000000018,1,0,8.7,3,2,1.7999999999999998,-6,16,3,3.8000000000000007,-4,0,-4.4,1,-1,-2.3,-6,0,9.6,-3,0,-0.20000000000000018,-4,0,1
